x,id,species,site,year,week,season,elevation
976,1150,ibex,Col-de-la-Vache,2018,42,Autumn,1931.961039
977,1150,ibex,Col-de-la-Vache,2018,43,Autumn,1924.32
978,1150,ibex,Col-de-la-Vache,2018,44,Autumn,1874.759494
979,1150,ibex,Col-de-la-Vache,2018,45,Autumn,2056.97561
980,1150,ibex,Col-de-la-Vache,2018,46,Autumn,2032.972973
981,1150,ibex,Col-de-la-Vache,2018,47,Autumn,1815.358974
982,1150,ibex,Col-de-la-Vache,2018,48,Autumn,1652.867647
983,1150,ibex,Col-de-la-Vache,2018,49,Winter,1667.64
984,1150,ibex,Col-de-la-Vache,2018,50,Winter,1860.1125
985,1150,ibex,Col-de-la-Vache,2018,51,Winter,1877.196721
986,1150,ibex,Col-de-la-Vache,2018,52,Winter,1903.675676
987,1150,ibex,Col-de-la-Vache,2018,53,Winter,2081.454545
988,3978,sheep,Ane,2018,28,Summer,2002.158273
989,3978,sheep,Ane,2018,29,Summer,1951.449761
990,3978,sheep,Ane,2018,30,Summer,2088.839806
991,3978,sheep,Ane,2018,31,Summer,2249.077295
992,3978,sheep,Ane,2018,32,Summer,2356.256281
993,3978,sheep,Ane,2018,33,Summer,2277.430622
994,3978,sheep,Ane,2018,34,Summer,2090.278846
995,3978,sheep,Ane,2018,35,Summer,1954.043478
996,3980,sheep,Bedina,2018,28,Summer,1769.482456
997,3980,sheep,Bedina,2018,29,Summer,1834.371981
998,3980,sheep,Bedina,2018,30,Summer,1705.577114
999,3980,sheep,Bedina,2018,31,Summer,1724.524752
1000,3980,sheep,Bedina,2018,32,Summer,1980.956311
1001,3980,sheep,Bedina,2018,33,Summer,2018.813397
1002,3980,sheep,Bedina,2018,34,Summer,1987.127451
1003,3980,sheep,Bedina,2018,35,Summer,1902.373563
1004,3981,sheep,7-Laux,2018,28,Summer,1634.14433
1005,3981,sheep,7-Laux,2018,29,Summer,1824.558824
1006,3981,sheep,7-Laux,2018,30,Summer,2221.141463
1007,3981,sheep,7-Laux,2018,31,Summer,2284.487923
1008,3981,sheep,7-Laux,2018,32,Summer,2304.043902
1009,3981,sheep,7-Laux,2018,33,Summer,2287.568627
1010,3981,sheep,7-Laux,2018,34,Summer,2353.334951
1011,3981,sheep,7-Laux,2018,35,Summer,2257.207865
1012,b10-2018,sheep,Bedina,2018,28,Summer,1784.376963
1013,b10-2018,sheep,Bedina,2018,29,Summer,1856.249423
1014,b10-2018,sheep,Bedina,2018,30,Summer,1680.850242
1015,b10-2018,sheep,Bedina,2018,31,Summer,1723.764103
1016,b10-2018,sheep,Bedina,2018,32,Summer,1964.278246
1017,b10-2018,sheep,Bedina,2018,33,Summer,1965.061286
1018,b10-2018,sheep,Bedina,2018,34,Summer,1932.740924
1019,b10-2018,sheep,Bedina,2018,35,Summer,1896.443252
1020,b10-2018,sheep,Bedina,2018,36,Autumn,1850.761229
1021,b13-2018,sheep,Bedina,2018,28,Summer,1788.449074
1022,b13-2018,sheep,Bedina,2018,29,Summer,1856.507659
1023,b13-2018,sheep,Bedina,2018,30,Summer,1689.678832
1024,b13-2018,sheep,Bedina,2018,31,Summer,1731.83455
1025,b13-2018,sheep,Bedina,2018,32,Summer,1984.421569
1026,b13-2018,sheep,Bedina,2018,33,Summer,1957.998428
1027,b13-2018,sheep,Bedina,2018,34,Summer,1938.085938
1028,b13-2018,sheep,Bedina,2018,35,Summer,2049.132813
1029,b15-2018,sheep,7-Laux,2018,28,Summer,1645.391608
1030,b15-2018,sheep,7-Laux,2018,29,Summer,1839.007426
1031,b15-2018,sheep,7-Laux,2018,30,Summer,2420.458824
1032,b15-2018,sheep,7-Laux,2018,31,Summer,2447.333333
1033,b15-2018,sheep,7-Laux,2018,32,Summer,2294.105516
1034,b15-2018,sheep,7-Laux,2018,33,Summer,2275.438356
1035,b15-2018,sheep,7-Laux,2018,34,Summer,2386.364035
1036,b15-2018,sheep,7-Laux,2018,35,Summer,2318.321739
1037,b15-2018,sheep,7-Laux,2018,36,Autumn,2184.894737
1038,b17-2018,sheep,7-Laux,2018,28,Summer,1635.789256
1039,b17-2018,sheep,7-Laux,2018,29,Summer,1846.128028
1040,b17-2018,sheep,7-Laux,2018,30,Summer,2208.802842
1041,b17-2018,sheep,7-Laux,2018,31,Summer,2331.526022
1042,b17-2018,sheep,7-Laux,2018,32,Summer,2345.037924
1043,b17-2018,sheep,7-Laux,2018,33,Summer,2300.248031
1044,b2-2018,sheep,Ane,2018,28,Summer,1990.235294
1045,b2-2018,sheep,Ane,2018,29,Summer,1976.641186
1046,b2-2018,sheep,Ane,2018,30,Summer,2080.866058
1047,b2-2018,sheep,Ane,2018,31,Summer,2207.633427
1048,b2-2018,sheep,Ane,2018,32,Summer,2345.679452
1049,b2-2018,sheep,Ane,2018,33,Summer,2262.573997
1050,b2-2018,sheep,Ane,2018,34,Summer,2064.863843
1051,b2-2018,sheep,Ane,2018,35,Summer,1982.6
1052,b4-2018,sheep,Ane,2018,28,Summer,1996.726236
1053,b4-2018,sheep,Ane,2018,29,Summer,1970.537143
1054,b4-2018,sheep,Ane,2018,30,Summer,2096.220665
1055,b4-2018,sheep,Ane,2018,31,Summer,2189.766409
1056,b4-2018,sheep,Ane,2018,32,Summer,2350.348031
1057,b4-2018,sheep,Ane,2018,33,Summer,2260.174551
1058,b4-2018,sheep,Ane,2018,34,Summer,2061.820946
1059,b4-2018,sheep,Ane,2018,35,Summer,1978.844828
1060,b7-2018,sheep,Pesee,2018,28,Summer,1735.939891
1061,b7-2018,sheep,Pesee,2018,29,Summer,1764.078512
1062,b7-2018,sheep,Pesee,2018,30,Summer,1771.120968
1063,b7-2018,sheep,Pesee,2018,31,Summer,1773.943327
1064,b7-2018,sheep,Pesee,2018,32,Summer,1762.236697
1065,b7-2018,sheep,Pesee,2018,33,Summer,1755.309434
1066,b7-2018,sheep,Pesee,2018,34,Summer,1754.191033
1067,b7-2018,sheep,Pesee,2018,35,Summer,1777.865067
1068,b7-2018,sheep,Pesee,2018,36,Autumn,1772.4
1069,b8-2018,sheep,Pesee,2018,28,Summer,1735.976316
1070,b8-2018,sheep,Pesee,2018,29,Summer,1752.958855
1071,b8-2018,sheep,Pesee,2018,30,Summer,1758.332673
1072,b8-2018,sheep,Pesee,2018,31,Summer,1766.041739
1073,b8-2018,sheep,Pesee,2018,32,Summer,1759.425829
1074,b8-2018,sheep,Pesee,2018,33,Summer,1754.914894
1075,b8-2018,sheep,Pesee,2018,34,Summer,1741.72561
1076,1111,ibex,Col-de-la-Vache,2019,1,Winter,2115.32
1077,1111,ibex,Col-de-la-Vache,2019,2,Winter,1923.833333
1078,1111,ibex,Col-de-la-Vache,2019,3,Winter,2055
1079,1111,ibex,Col-de-la-Vache,2019,4,Winter,2019
1080,1111,ibex,Col-de-la-Vache,2019,5,Winter,2091.295455
1081,1111,ibex,Col-de-la-Vache,2019,6,Winter,2140.945455
1082,1111,ibex,Col-de-la-Vache,2019,7,Winter,2187.342105
1083,1111,ibex,Col-de-la-Vache,2019,8,Winter,2053.876543
1084,1111,ibex,Col-de-la-Vache,2019,9,Spring,1941.675
1085,1111,ibex,Col-de-la-Vache,2019,10,Spring,1773.337838
1086,1111,ibex,Col-de-la-Vache,2019,11,Spring,1878.333333
1087,1111,ibex,Col-de-la-Vache,2019,12,Spring,1851.45
1088,1111,ibex,Col-de-la-Vache,2019,13,Spring,1904.326531
1089,1112,ibex,Col-de-la-Vache,2019,1,Winter,1377.385714
1090,1113,ibex,Col-de-la-Vache,2019,1,Winter,1905.677419
1091,1113,ibex,Col-de-la-Vache,2019,2,Winter,1865.96
1092,1113,ibex,Col-de-la-Vache,2019,3,Winter,1910.606061
1093,1113,ibex,Col-de-la-Vache,2019,4,Winter,1805.483871
1094,1113,ibex,Col-de-la-Vache,2019,5,Winter,1795.696429
1095,1113,ibex,Col-de-la-Vache,2019,6,Winter,1567.788732
1096,1113,ibex,Col-de-la-Vache,2019,7,Winter,1329.75641
1097,1113,ibex,Col-de-la-Vache,2019,8,Winter,1706.75
1098,1113,ibex,Col-de-la-Vache,2019,9,Spring,1686.015625
1099,1113,ibex,Col-de-la-Vache,2019,10,Spring,1409.492537
1100,1113,ibex,Col-de-la-Vache,2019,11,Spring,1559.214286
1101,1113,ibex,Col-de-la-Vache,2019,12,Spring,1833.881579
1102,1113,ibex,Col-de-la-Vache,2019,13,Spring,1745.868852
1103,1113,ibex,Col-de-la-Vache,2019,14,Spring,1665
1104,1113,ibex,Col-de-la-Vache,2019,15,Spring,1616.5
1105,1113,ibex,Col-de-la-Vache,2019,16,Spring,1643
1106,1114,ibex,Col-de-la-Vache,2019,1,Winter,1722.421053
1107,1114,ibex,Col-de-la-Vache,2019,2,Winter,1572.014706
1108,1114,ibex,Col-de-la-Vache,2019,3,Winter,1500.491228
1109,1114,ibex,Col-de-la-Vache,2019,4,Winter,1353.217391
1110,1114,ibex,Col-de-la-Vache,2019,5,Winter,1386.104478
1111,1114,ibex,Col-de-la-Vache,2019,6,Winter,1485.421875
1112,1114,ibex,Col-de-la-Vache,2019,7,Winter,1827.426667
1113,1114,ibex,Col-de-la-Vache,2019,8,Winter,1771.56338
1114,1114,ibex,Col-de-la-Vache,2019,9,Spring,1691.776316
1115,1114,ibex,Col-de-la-Vache,2019,10,Spring,1660.061538
1116,1114,ibex,Col-de-la-Vache,2019,11,Spring,1709.375
1117,1114,ibex,Col-de-la-Vache,2019,12,Spring,1780.542857
1118,1114,ibex,Col-de-la-Vache,2019,13,Spring,1749.018519
1119,1114,ibex,Col-de-la-Vache,2019,14,Spring,1748.333333
1120,1114,ibex,Col-de-la-Vache,2019,15,Spring,1673.666667
1121,1114,ibex,Col-de-la-Vache,2019,16,Spring,1740
1122,1114,ibex,Col-de-la-Vache,2019,17,Spring,1831.5
1123,1116,ibex,Bunard,2019,1,Winter,1639.066667
1124,1116,ibex,Bunard,2019,2,Winter,1687.275862
1125,1116,ibex,Bunard,2019,3,Winter,1661.178571
1126,1116,ibex,Bunard,2019,4,Winter,1520.294118
1127,1116,ibex,Bunard,2019,5,Winter,1679.477612
1128,1116,ibex,Bunard,2019,6,Winter,1724.847458
1129,1116,ibex,Bunard,2019,7,Winter,1881.106667
1130,1116,ibex,Bunard,2019,8,Winter,1833.602564
1131,1116,ibex,Bunard,2019,9,Spring,1871.197183
1132,1116,ibex,Bunard,2019,10,Spring,1716.292308
1133,1116,ibex,Bunard,2019,11,Spring,1796.785714
1134,1116,ibex,Bunard,2019,12,Spring,1939.037975
1135,1116,ibex,Bunard,2019,13,Spring,1858.676923
1136,1116,ibex,Bunard,2019,14,Spring,1879
1137,1116,ibex,Bunard,2019,15,Spring,1727.666667
1138,1116,ibex,Bunard,2019,16,Spring,1882.333333
1139,1118,ibex,Bunard,2019,1,Winter,1536.175439
1140,1118,ibex,Bunard,2019,2,Winter,1528.71831
1141,1118,ibex,Bunard,2019,3,Winter,1589.283019
1142,1118,ibex,Bunard,2019,4,Winter,1530.178571
1143,1118,ibex,Bunard,2019,5,Winter,1525.086207
1144,1118,ibex,Bunard,2019,6,Winter,1522.924242
1145,1118,ibex,Bunard,2019,7,Winter,1731.828571
1146,1118,ibex,Bunard,2019,8,Winter,2058.506173
1147,1118,ibex,Bunard,2019,9,Spring,1981.766234
1148,1118,ibex,Bunard,2019,10,Spring,1956.107143
1149,1118,ibex,Bunard,2019,11,Spring,2036.742857
1150,1118,ibex,Bunard,2019,12,Spring,2082.402439
1151,1118,ibex,Bunard,2019,13,Spring,2043.435484
1152,1118,ibex,Bunard,2019,14,Spring,1992.666667
1153,1118,ibex,Bunard,2019,15,Spring,2041.333333
1154,1118,ibex,Bunard,2019,16,Spring,2170.333333
1155,1118,ibex,Bunard,2019,17,Spring,2001.666667
1156,1118,ibex,Bunard,2019,18,Spring,1773.666667
1157,1118,ibex,Bunard,2019,19,Spring,1996
1158,1126,ibex,Bunard,2019,1,Winter,1813.364865
1159,1126,ibex,Bunard,2019,2,Winter,1833.183099
1160,1126,ibex,Bunard,2019,3,Winter,1805.711111
1161,1126,ibex,Bunard,2019,4,Winter,1783.957447
1162,1126,ibex,Bunard,2019,5,Winter,1772.352113
1163,1126,ibex,Bunard,2019,6,Winter,1822.208333
1164,1126,ibex,Bunard,2019,7,Winter,1985.987013
1165,1126,ibex,Bunard,2019,8,Winter,1983.128205
1166,1126,ibex,Bunard,2019,9,Spring,1853.355263
1167,1126,ibex,Bunard,2019,10,Spring,1678.415584
1168,1126,ibex,Bunard,2019,11,Spring,1790.852941
1169,1126,ibex,Bunard,2019,12,Spring,1794.936709
1170,1126,ibex,Bunard,2019,13,Spring,1772.7
1171,1126,ibex,Bunard,2019,14,Spring,1769.666667
1172,1126,ibex,Bunard,2019,15,Spring,1994
1173,1126,ibex,Bunard,2019,16,Spring,2167
1174,1133,ibex,7-Laux,2019,1,Winter,1909.147541
1175,1133,ibex,7-Laux,2019,2,Winter,1878.111111
1176,1133,ibex,7-Laux,2019,3,Winter,1725.037736
1177,1133,ibex,7-Laux,2019,4,Winter,1644.740741
1178,1133,ibex,7-Laux,2019,5,Winter,1659.346154
1179,1133,ibex,7-Laux,2019,6,Winter,1727.046875
1180,1133,ibex,7-Laux,2019,7,Winter,1797.012346
1181,1133,ibex,7-Laux,2019,8,Winter,1727.35
1182,1133,ibex,7-Laux,2019,9,Spring,1702.706667
1183,1133,ibex,7-Laux,2019,10,Spring,1714.134328
1184,1133,ibex,7-Laux,2019,11,Spring,1759.103896
1185,1133,ibex,7-Laux,2019,12,Spring,1991.821429
1186,1133,ibex,7-Laux,2019,13,Spring,1595.8125
1187,1133,ibex,7-Laux,2019,14,Spring,1558
1188,1133,ibex,7-Laux,2019,15,Spring,1575
1189,1141,ibex,Col-de-la-Vache,2019,1,Winter,1361.12069
1190,1141,ibex,Col-de-la-Vache,2019,2,Winter,1332.053571
1191,1141,ibex,Col-de-la-Vache,2019,3,Winter,1373.536585
1192,1141,ibex,Col-de-la-Vache,2019,4,Winter,1349.323529
1193,1141,ibex,Col-de-la-Vache,2019,5,Winter,1317.737705
1194,1141,ibex,Col-de-la-Vache,2019,6,Winter,1303.561404
1195,1141,ibex,Col-de-la-Vache,2019,7,Winter,1297.2
1196,1141,ibex,Col-de-la-Vache,2019,8,Winter,1309.610169
1197,1141,ibex,Col-de-la-Vache,2019,9,Spring,1305.646154
1198,1141,ibex,Col-de-la-Vache,2019,10,Spring,1294.492063
1199,1141,ibex,Col-de-la-Vache,2019,11,Spring,1303.614286
1200,1141,ibex,Col-de-la-Vache,2019,12,Spring,1331.348485
1201,1141,ibex,Col-de-la-Vache,2019,13,Spring,1302.210526
1202,1141,ibex,Col-de-la-Vache,2019,14,Spring,1493.666667
1203,1141,ibex,Col-de-la-Vache,2019,15,Spring,1783
1204,1141,ibex,Col-de-la-Vache,2019,16,Spring,1506
1205,1142,ibex,Col-de-la-Vache,2019,1,Winter,1342.532258
1206,1142,ibex,Col-de-la-Vache,2019,2,Winter,1292.413333
1207,1142,ibex,Col-de-la-Vache,2019,3,Winter,1373.095238
1208,1142,ibex,Col-de-la-Vache,2019,4,Winter,1425.909091
1209,1143,ibex,Col-de-la-Vache,2019,1,Winter,1097.527273
1210,1143,ibex,Col-de-la-Vache,2019,2,Winter,1052.833333
1211,1143,ibex,Col-de-la-Vache,2019,3,Winter,1286.116667
1212,1143,ibex,Col-de-la-Vache,2019,4,Winter,975.9
1213,1143,ibex,Col-de-la-Vache,2019,5,Winter,1291.271186
1214,1143,ibex,Col-de-la-Vache,2019,6,Winter,1361.246753
1215,1143,ibex,Col-de-la-Vache,2019,7,Winter,1505.364865
1216,1143,ibex,Col-de-la-Vache,2019,8,Winter,1565.2625
1217,1143,ibex,Col-de-la-Vache,2019,9,Spring,1528.868421
1218,1143,ibex,Col-de-la-Vache,2019,10,Spring,1485.662162
1219,1145,ibex,Col-de-la-Vache,2019,1,Winter,1424.602941
1220,1145,ibex,Col-de-la-Vache,2019,2,Winter,1564.876543
1221,1145,ibex,Col-de-la-Vache,2019,3,Winter,1476.4
1222,1145,ibex,Col-de-la-Vache,2019,4,Winter,1355.25
1223,1145,ibex,Col-de-la-Vache,2019,5,Winter,1425.279412
1224,1145,ibex,Col-de-la-Vache,2019,6,Winter,1466.246377
1225,1145,ibex,Col-de-la-Vache,2019,7,Winter,1487.577465
1226,1145,ibex,Col-de-la-Vache,2019,8,Winter,1471.666667
1227,1145,ibex,Col-de-la-Vache,2019,9,Spring,1625.888889
1228,1145,ibex,Col-de-la-Vache,2019,10,Spring,1504.41791
1229,1145,ibex,Col-de-la-Vache,2019,11,Spring,1624.938272
1230,1145,ibex,Col-de-la-Vache,2019,12,Spring,1462.428571
1231,1145,ibex,Col-de-la-Vache,2019,13,Spring,1490.5625
1232,1145,ibex,Col-de-la-Vache,2019,14,Spring,1570
1233,1145,ibex,Col-de-la-Vache,2019,15,Spring,1584.333333
1234,1145,ibex,Col-de-la-Vache,2019,16,Spring,1361
1235,1145,ibex,Col-de-la-Vache,2019,17,Spring,1357.666667
1236,1145,ibex,Col-de-la-Vache,2019,18,Spring,1279.333333
1237,1145,ibex,Col-de-la-Vache,2019,19,Spring,1049.333333
1238,1146,ibex,Col-de-la-Vache,2019,1,Winter,1666.15
1239,1146,ibex,Col-de-la-Vache,2019,2,Winter,1299.970588
1240,1146,ibex,Col-de-la-Vache,2019,3,Winter,1281.515152
1241,1146,ibex,Col-de-la-Vache,2019,4,Winter,1143.454545
1242,1146,ibex,Col-de-la-Vache,2019,5,Winter,1092.094595
1243,1146,ibex,Col-de-la-Vache,2019,6,Winter,1187.458333
1244,1146,ibex,Col-de-la-Vache,2019,7,Winter,1206.283333
1245,1146,ibex,Col-de-la-Vache,2019,8,Winter,1473.2
1246,1146,ibex,Col-de-la-Vache,2019,9,Spring,1710.953846
1247,1146,ibex,Col-de-la-Vache,2019,10,Spring,1757.322581
1248,1146,ibex,Col-de-la-Vache,2019,11,Spring,1727.5
1249,1146,ibex,Col-de-la-Vache,2019,12,Spring,1735.788732
1250,1146,ibex,Col-de-la-Vache,2019,13,Spring,1708.516129
1251,1146,ibex,Col-de-la-Vache,2019,14,Spring,1715.333333
1252,1146,ibex,Col-de-la-Vache,2019,15,Spring,1669
1253,1146,ibex,Col-de-la-Vache,2019,16,Spring,1726
1254,1146,ibex,Col-de-la-Vache,2019,17,Spring,1535
1255,1146,ibex,Col-de-la-Vache,2019,18,Spring,1525.333333
1256,1146,ibex,Col-de-la-Vache,2019,19,Spring,1811
1257,1149,ibex,Col-de-la-Vache,2019,1,Winter,1606.80597
1258,1149,ibex,Col-de-la-Vache,2019,2,Winter,1637.222222
1259,1149,ibex,Col-de-la-Vache,2019,3,Winter,1616.555556
1260,1149,ibex,Col-de-la-Vache,2019,4,Winter,1661.4375
1261,1149,ibex,Col-de-la-Vache,2019,5,Winter,1659.761905
1262,1149,ibex,Col-de-la-Vache,2019,6,Winter,1695.421053
1263,1149,ibex,Col-de-la-Vache,2019,7,Winter,1698.246154
1264,1149,ibex,Col-de-la-Vache,2019,8,Winter,1722.947368
1265,1149,ibex,Col-de-la-Vache,2019,9,Spring,1702.766667
1266,1149,ibex,Col-de-la-Vache,2019,10,Spring,1668.395833
1267,1149,ibex,Col-de-la-Vache,2019,11,Spring,1716.882353
1268,1149,ibex,Col-de-la-Vache,2019,12,Spring,1759.982456
1269,1149,ibex,Col-de-la-Vache,2019,13,Spring,1905.315789
1270,1149,ibex,Col-de-la-Vache,2019,14,Spring,1710.666667
1271,1149,ibex,Col-de-la-Vache,2019,15,Spring,1746.333333
1272,1150,ibex,Col-de-la-Vache,2019,1,Winter,1844.657534
1273,1150,ibex,Col-de-la-Vache,2019,2,Winter,1868.024691
1274,1150,ibex,Col-de-la-Vache,2019,3,Winter,1896.246154
1275,1150,ibex,Col-de-la-Vache,2019,4,Winter,1761.111111
1276,1150,ibex,Col-de-la-Vache,2019,5,Winter,1828.264706
1277,1150,ibex,Col-de-la-Vache,2019,6,Winter,1881.493333
1278,1150,ibex,Col-de-la-Vache,2019,7,Winter,1905.342466
1279,1150,ibex,Col-de-la-Vache,2019,8,Winter,1867.475
1280,1150,ibex,Col-de-la-Vache,2019,9,Spring,1888.77027
1281,1150,ibex,Col-de-la-Vache,2019,10,Spring,1803.072727
1282,1150,ibex,Col-de-la-Vache,2019,11,Spring,1608.7375
1283,1150,ibex,Col-de-la-Vache,2019,12,Spring,1730.47561
1284,1150,ibex,Col-de-la-Vache,2019,13,Spring,1744.676923
1285,1150,ibex,Col-de-la-Vache,2019,14,Spring,1697
1286,731,sheep,7-Laux,2019,26,Summer,1658.278481
1287,731,sheep,7-Laux,2019,27,Summer,1860.037915
1288,731,sheep,7-Laux,2019,28,Summer,2170.442857
1289,731,sheep,7-Laux,2019,29,Summer,2330.05314
1290,731,sheep,7-Laux,2019,30,Summer,2328.46729
1291,731,sheep,7-Laux,2019,31,Summer,2319.312796
1292,731,sheep,7-Laux,2019,32,Summer,2331.342995
1293,731,sheep,7-Laux,2019,33,Summer,2295.744186
1294,731,sheep,7-Laux,2019,34,Summer,2282.297674
1295,731,sheep,7-Laux,2019,35,Summer,2239.225352
1296,731,sheep,7-Laux,2019,36,Autumn,2055.727273
1297,732,sheep,7-Laux,2019,26,Summer,1658.834395
1298,732,sheep,7-Laux,2019,27,Summer,1853.110048
1299,732,sheep,7-Laux,2019,28,Summer,2166.877358
1300,732,sheep,7-Laux,2019,29,Summer,2328.226415
1301,732,sheep,7-Laux,2019,30,Summer,2328.070093
1302,732,sheep,7-Laux,2019,31,Summer,2319.924171
1303,732,sheep,7-Laux,2019,32,Summer,2333.72093
1304,732,sheep,7-Laux,2019,33,Summer,2292.902778
1305,732,sheep,7-Laux,2019,34,Summer,2296.967442
1306,732,sheep,7-Laux,2019,35,Summer,2236.784038
1307,732,sheep,7-Laux,2019,36,Autumn,2050.590909
1308,733,sheep,7-Laux,2019,26,Summer,1662.162338
1309,733,sheep,7-Laux,2019,27,Summer,1856.492958
1310,733,sheep,7-Laux,2019,28,Summer,2167.04186
1311,733,sheep,7-Laux,2019,29,Summer,2331.981132
1312,733,sheep,7-Laux,2019,30,Summer,2309.995349
1313,733,sheep,7-Laux,2019,31,Summer,2317.469194
1314,733,sheep,7-Laux,2019,32,Summer,2326.919431
1315,733,sheep,7-Laux,2019,33,Summer,2288.774194
1316,733,sheep,7-Laux,2019,34,Summer,2302.162791
1317,733,sheep,7-Laux,2019,35,Summer,2234.925234
1318,733,sheep,7-Laux,2019,36,Autumn,2055.227273
1319,734,sheep,7-Laux,2019,26,Summer,1658.529801
1320,734,sheep,7-Laux,2019,27,Summer,1851.962441
1321,734,sheep,7-Laux,2019,28,Summer,2167.55122
1322,734,sheep,7-Laux,2019,29,Summer,2331.264423
1323,734,sheep,7-Laux,2019,30,Summer,2310.265116
1324,734,sheep,7-Laux,2019,31,Summer,2318.538095
1325,734,sheep,7-Laux,2019,32,Summer,2333.325472
1326,734,sheep,7-Laux,2019,33,Summer,2291.813084
1327,734,sheep,7-Laux,2019,34,Summer,2282.938095
1328,734,sheep,7-Laux,2019,35,Summer,2262.813953
1329,734,sheep,7-Laux,2019,36,Autumn,2055.227273
1330,735,sheep,Bedina,2019,26,Summer,1796.279661
1331,735,sheep,Bedina,2019,27,Summer,1914.962264
1332,735,sheep,Bedina,2019,28,Summer,1887.84186
1333,735,sheep,Bedina,2019,29,Summer,1933.548837
1334,735,sheep,Bedina,2019,30,Summer,1993.486111
1335,735,sheep,Bedina,2019,31,Summer,2078.5625
1336,735,sheep,Bedina,2019,32,Summer,2206.502392
1337,735,sheep,Bedina,2019,33,Summer,2120.726829
1338,735,sheep,Bedina,2019,34,Summer,2078.657005
1339,735,sheep,Bedina,2019,35,Summer,2134.204762
1340,735,sheep,Bedina,2019,36,Autumn,1827.660377
1341,736,sheep,Bedina,2019,26,Summer,1795.745763
1342,736,sheep,Bedina,2019,27,Summer,1908.285714
1343,736,sheep,Bedina,2019,28,Summer,1894.567442
1344,736,sheep,Bedina,2019,29,Summer,1935.682243
1345,736,sheep,Bedina,2019,30,Summer,1985.317536
1346,736,sheep,Bedina,2019,31,Summer,2072.345972
1347,736,sheep,Bedina,2019,32,Summer,2194.194313
1348,736,sheep,Bedina,2019,33,Summer,2110.938679
1349,736,sheep,Bedina,2019,34,Summer,2076.481481
1350,736,sheep,Bedina,2019,35,Summer,2140.051643
1351,736,sheep,Bedina,2019,36,Autumn,1827.165877
1352,737,sheep,Bedina,2019,26,Summer,1771.55
1353,737,sheep,Bedina,2019,27,Summer,1911.238095
1354,737,sheep,Bedina,2019,28,Summer,1889.497696
1355,737,sheep,Bedina,2019,29,Summer,1928.544601
1356,737,sheep,Bedina,2019,30,Summer,1986.028169
1357,737,sheep,Bedina,2019,31,Summer,2075.605769
1358,737,sheep,Bedina,2019,32,Summer,2202.588517
1359,737,sheep,Bedina,2019,33,Summer,2124.816901
1360,737,sheep,Bedina,2019,34,Summer,2077.203791
1361,737,sheep,Bedina,2019,35,Summer,2140.075829
1362,737,sheep,Bedina,2019,36,Autumn,1823.886792
1363,738,sheep,Pesee,2019,27,Summer,1744.165
1364,738,sheep,Pesee,2019,28,Summer,1813.75122
1365,738,sheep,Pesee,2019,29,Summer,1813.114428
1366,738,sheep,Pesee,2019,30,Summer,1818.878049
1367,738,sheep,Pesee,2019,31,Summer,1820.255924
1368,738,sheep,Pesee,2019,32,Summer,1854.350711
1369,738,sheep,Pesee,2019,33,Summer,1792.102804
1370,738,sheep,Pesee,2019,34,Summer,1845.028169
1371,738,sheep,Pesee,2019,35,Summer,1782.048544
1372,738,sheep,Pesee,2019,36,Autumn,1764.90566
1373,739,sheep,Pesee,2019,27,Summer,1739.502564
1374,739,sheep,Pesee,2019,28,Summer,1816.495283
1375,739,sheep,Pesee,2019,29,Summer,1814.599034
1376,739,sheep,Pesee,2019,30,Summer,1818.07619
1377,739,sheep,Pesee,2019,31,Summer,1826.913043
1378,739,sheep,Pesee,2019,32,Summer,1848.009756
1379,739,sheep,Pesee,2019,33,Summer,1788.287736
1380,739,sheep,Pesee,2019,34,Summer,1841.518692
1381,739,sheep,Pesee,2019,35,Summer,1779.761682
1382,739,sheep,Pesee,2019,36,Autumn,1763.696262
1383,740,sheep,Pesee,2019,26,Summer,1690
1384,740,sheep,Pesee,2019,27,Summer,1740.762626
1385,740,sheep,Pesee,2019,28,Summer,1815.230769
1386,740,sheep,Pesee,2019,29,Summer,1812.487437
1387,740,sheep,Pesee,2019,30,Summer,1823.35545
1388,740,sheep,Pesee,2019,31,Summer,1820.848341
1389,740,sheep,Pesee,2019,32,Summer,1853.909524
1390,740,sheep,Pesee,2019,33,Summer,1795.730769
1391,740,sheep,Pesee,2019,34,Summer,1843.398104
1392,740,sheep,Pesee,2019,35,Summer,1781.833333
1393,740,sheep,Pesee,2019,36,Autumn,1765.985981
1394,741,sheep,Ane,2019,26,Summer,1960.909574
1395,741,sheep,Ane,2019,27,Summer,2013.789474
1396,741,sheep,Ane,2019,28,Summer,2177.8
1397,741,sheep,Ane,2019,29,Summer,2401.169811
1398,741,sheep,Ane,2019,30,Summer,2342.558685
1399,741,sheep,Ane,2019,31,Summer,2203.382075
1400,741,sheep,Ane,2019,32,Summer,2089
1401,741,sheep,Ane,2019,33,Summer,1999.333333
1402,742,sheep,Ane,2019,26,Summer,1958.197917
1403,742,sheep,Ane,2019,27,Summer,2010.819048
1404,742,sheep,Ane,2019,28,Summer,2184.076555
1405,742,sheep,Ane,2019,29,Summer,2402.4
1406,742,sheep,Ane,2019,30,Summer,2342.490654
1407,742,sheep,Ane,2019,31,Summer,2213.520737
1408,742,sheep,Ane,2019,32,Summer,2084.009524
1409,742,sheep,Ane,2019,33,Summer,1998.481481
